LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Parrot,Business Infrastructure       ,Annuity                       ,Consumable                    ,Parrot                        ,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-11 00:00:00.000,903871,113428,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,Cash,479188,Not Applicable,2019-06-11 00:00:00.000,820526,NASHUA TYGERBERG,T/A NASHUA TYGERBERG,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,129457,MELANIED,,PARROT ORDER 1442527,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,500,MISC-DROP/SHIP,500_MISC-DROP/SHIP,100,LLOYD WALKER,113,FRANCHISE DEPT,MELANIED,0,25316,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,ConsumablesParrot,Office,ZAPX,CONS OFFICEPRODUCTS PARROT ALL,BA0201Z,CLEANFLUIDWHTEBRD237MLUNCARD(6,ZOP,Office Products,,,,Y,Sold,Blank,,0.0,,Blank,Drop Shipment,4,4,4,0,315.5,189.3,4.0,0,40,0.0,15,757.2,0.0,0.0,113.58,870.78,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-31 00:00:00.000,902488,112184,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478296,Truck,2019-05-31 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025437-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25437,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Priport,ZVNM,CONS PRIPORT NAS PP MASTERS,MASTDD3324,A4 MASTER CPMT12 FOR DD3324,ZPC,Priport consumables,,M/R,,Y,Sold,Blank,,0.0,PRIP,Priports,Ship & Invoice,2,2,2,0,631.0,457.0,2.0,0,0,0.0,15,1262.0,0.0,0.0,189.3,1451.3,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-10 00:00:00.000,903765,113403,1,26,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,479088,Truck,2019-06-10 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025505-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25505,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC400YL,YELLOW CART: MPC300/MPC400/SR,ZCC,Copier chem/cons,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,2500.0,1662.0,1.0,0,0,0.0,15,2500.0,0.0,0.0,375.0,2875.0,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902071,111821,1,7,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478017,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025405-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA VREDE,NBURG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25405,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES LP,NASH422G,STD LIGHTNING & SURGE PROTECT,LSP,LIGHTNING/SURGE PROTECTION ONG,PY,LP,,Y,Sold,Required,,0.0,PART,Parts,Ship & Invoice,3,3,3,0,500.47,330.31,3.0,0,0,0.0,15,1501.41,0.0,0.0,225.21,1726.62,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,"Other (Staples, Labels, etc.)",Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Staples                       ,Staple Refill                 ,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-06 00:00:00.000,903293,112942,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478798,Truck,2019-06-06 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025489-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25489,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Staples,ZSNR,CONS STAPLES NASHUA REFILLS,STAPLE RE M,REFILL STAPLE TYPE M,ZCC,Copier chem/cons,A,STR,,Y,Sold,Blank,,0.0,CONS,Consumables,Ship & Invoice,3,3,3,0,2349.0,1504.0,3.0,0,0,0.0,15,7047.0,0.0,0.0,1057.05,8104.05,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-31 00:00:00.000,902488,112184,1,24,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478296,Truck,2019-05-31 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025437-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25437,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC406BL,PRINT CART BLACK:MPC406,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,2,2,2,0,827.0,645.0,2.0,0,0,0.0,15,1654.0,0.0,0.0,248.1,1902.1,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-31 00:00:00.000,902488,112184,1,25,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478296,Truck,2019-05-31 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025437-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25437,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC406CY,PRINT CART CYAN:MPC406,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,3,3,3,0,1201.0,925.0,3.0,0,0,0.0,15,3603.0,0.0,0.0,540.45,4143.45,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902054,111805,1,6,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478005,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025403-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA RUSTE,NBURG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25403,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP2501E,BLACK TONER MP 2501E,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,365.0,244.0,1.0,0,0,0.0,15,365.0,0.0,0.0,54.75,419.75,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-13 00:00:00.000,904407,113925,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,479564,Truck,2019-06-13 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025532-01 JUANITAMO TYG,JUANITAMO,,Please deliver to Nashua TYG v,ia DSV acc 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JUANITAMO,0,25532,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,AE044067,S/PAWLS:RING(AE044044)(KATANA),C,COPIER PARTS,AE,,RICOCO,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,5,5,5,0,152.39,102.9,5.0,0,0,0.0,15,761.95,0.0,0.0,114.29,876.24,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902074,111825,1,3,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478019,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025406-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA MPUMA,LANGA VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25406,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES LP,NASH422G,STD LIGHTNING & SURGE PROTECT,LSP,LIGHTNING/SURGE PROTECTION ONG,PY,LP,,Y,Sold,Required,,0.0,PART,Parts,Ship & Invoice,2,2,2,0,500.47,330.31,2.0,0,0,0.0,15,1000.94,0.0,0.0,150.14,1151.08,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902097,111841,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478035,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025411-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA LOWVE,LD VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25411,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES LP,NASH422G,STD LIGHTNING & SURGE PROTECT,LSP,LIGHTNING/SURGE PROTECTION ONG,PY,LP,,Y,Sold,Required,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,500.47,330.31,1.0,0,0,0.0,15,500.47,0.0,0.0,75.07,575.54,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902097,111841,1,3,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478035,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025411-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA LOWVE,LD VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25411,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,5,5,5,0,436.0,293.0,5.0,0,0,0.0,15,2180.0,0.0,0.0,327.0,2507.0,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-07 00:00:00.000,903466,113144,1,17,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478901,Truck,2019-06-07 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025492-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25492,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,A8592241,SEP.ROLL ARDF69 (D5412241),C,COPIER PARTS,AG,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,2,2,2,0,354.27,239.21,2.0,0,0,0.0,15,708.54,0.0,0.0,106.28,814.82,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-31 00:00:00.000,902488,112184,1,22,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478296,Truck,2019-05-31 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025437-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25437,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC400BLS,BLACK CART: MPC300/MPC400/SR,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,3,3,3,0,689.0,462.0,3.0,0,0,0.0,15,2067.0,0.0,0.0,310.05,2377.05,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902121,111863,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478051,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025416-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA NOORD,WESTE VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25416,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES LP,NASH422G,STD LIGHTNING & SURGE PROTECT,LSP,LIGHTNING/SURGE PROTECTION ONG,PY,LP,,Y,Sold,Required,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,500.47,330.31,1.0,0,0,0.0,15,500.47,0.0,0.0,75.07,575.54,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Lightning Protectors          ,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902127,111870,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,478055,Truck,2019-05-29 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025418-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA LOWVE,LD VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25418,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Parts_LightingPro,Other,GANX,GENERAL ACCESSORIES LP,NASH422G,STD LIGHTNING & SURGE PROTECT,LSP,LIGHTNING/SURGE PROTECTION ONG,PY,LP,,Y,Sold,Required,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,500.47,330.31,1.0,0,0,0.0,15,500.47,0.0,0.0,75.07,575.54,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-28 00:00:00.000,902037,111786,1,7,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,477997,Truck,2019-05-28 00:00:00.000,820526,NASHUA TYGERBERG,,2ND FLOOR,2020-06-08 00:00:00,HIGH STREET ROSENPARK,PLATTEKLOOF,025397-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA PWC V,IA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,JOYW,0,25397,0,,F01,LERATO NKETLE 011 232 8064,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP301EN,BLACK TONER MP301SPF,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,21,21,21,0,436.0,293.0,21.0,0,0,0.0,15,9156.0,0.0,0.0,1373.4,10529.4,2019-07-09 05:56:07.560
