LineOfBusiness,BudgetGroup,BudgetLine,D1,D2,D3,D4,D5,D6,D7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-28 00:00:00.000,901969,111717,1,4,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477948,Truck,2019-05-28 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007233-01 ALIDA UPP,ALIDA,,PLEASE COURIER,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7233,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503B,BLACK PRINT CART:MPC2503,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,777.0,613.0,1.0,0,0,0.0,15,777.0,0.0,0.0,116.55,893.55,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-28 00:00:00.000,901969,111717,1,6,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477948,Truck,2019-05-28 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007233-01 ALIDA UPP,ALIDA,,PLEASE COURIER,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7233,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503M,MAGENTA PRINT CART:MPC2503,ZCC,Copier chem/cons,,TCM,,Y,Sold,Required,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,1431.0,1116.0,1.0,0,0,0.0,15,1431.0,0.0,0.0,214.65,1645.65,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Ink Cartridge                 ,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-29 00:00:00.000,902139,111883,1,6,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-order(HP),0,Truck,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007234-01 ALIDA UPP,MELANIED,MARLI,5,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,404,TARSUS,404_TARSUS,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,MELANIED,0,129723,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S07AE,973X BLK PAGEWIDE CARTRIDGE,HPC,HP Consumables Contractual,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Manual Invoice,2,2,2,0,1151.43,1151.43,2.0,0,0,0.0,15,2302.86,0.0,0.0,345.43,2648.29,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-07 00:00:00.000,903503,113185,1,2,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order(Emergency),478921,Truck,2019-06-07 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007284-01 SIFISOR UPP,SIFISOR,+EMERGENCY+,NASHUA UPINGTON,GERALDINE SMITH,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,SIFISOR,0,7284,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,B2342155,CHARGE CORONA GRID (KATANA),C,COPIER PARTS,AA,,RICOCO,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,2,2,2,0,111.16,75.06,2.0,0,0,0.0,15,222.32,0.0,0.0,33.35,255.67,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-27 00:00:00.000,901648,111433,1,25,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477717,Truck,2019-05-27 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007232-01 ALIDA UPP,ALIDA,,truck to collect,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7232,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP401BL,BLACK TONER CART MP401SPF,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,2,2,2,0,663.0,454.0,2.0,0,0,0.0,15,1326.0,0.0,0.0,198.9,1524.9,2019-07-09 05:56:07.560
,,,Franchise Fees                ,Franchise Fees                ,Franchise Fees                ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-03 00:00:00.000,902836,111386,1,1,,820345,820345,CAROSPAN (PTY) LTD (UPINGTON),T/A NASHUA UPINGTON,CAROSPAN (PTY) LTD (UPINGTON),P O BOX 4441,,BLOEMFONTEIN,9300,Cash,0,Collect,1900-01-01 00:00:00.000,820345,NASHUA UPINGTON,,,24,LE ROUX STREET,UPINGTON,MINIMUM FRANCHISE FEE,NASHUA,MINIMUM FRANCHISE FEE,FOR THE MONTH OF,JUNE 02019,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,N,999,None,999_None,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,NASHUA,0,0,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,FranchiseFee,FRANFEES,*,NON-STOCK CHARGES,FRANFEES,MINIMUM FRA FEES JUNE 02019,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,49483.24,0.0,,0,0,0.0,15,49483.24,0.0,0.0,7422.49,56905.73,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-21 00:00:00.000,905491,114775,1,1,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,Cash,0,,2019-06-21 00:00:00.000,820714,NASHUA UPINGTON,T/A NASHUA UPINGTON,,12,GROOTE SCHUURE AVENUE,UPINGTON,ADVERT - JUNE 2019,ELMARIEV,CR DUE TO ADVERTISING CLAIM,FOR JUNE 2019,ADVERTISING REBATE,UPP,NASHUA UPINGTON,FRA,Franchise,0,,201906,N,999,None,999_None,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,CRAIGB,0,0,3,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Non-Stock Charges,ADVERT,*,NON-STOCK CHARGES,ADVERT,ADVERTISING FOR JUNE 2019,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,1995.0,0.0,,0,0,0.0,15,-1995.0,0.0,0.0,-299.25,-2294.25,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-19 00:00:00.000,904933,114373,1,1,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order(Emergency),479922,By Courier,2019-06-19 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007308-01 SIFISOR UPP,SIFISOR,,GERALDINE,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,SIFISOR,0,7308,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,B0443550,CLEANING BLADE MP201/301(COMP),C,COPIER PARTS,AA,CBL,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,3,3,3,0,91.92,62.79,3.0,0,0,0.0,15,275.76,0.0,0.0,41.36,317.12,2019-07-09 05:56:07.560
Business Infrastructure,Parts,Parts,Business Infrastructure       ,Annuity                       ,Part                          ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-07 00:00:00.000,903505,113187,1,3,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order(Emergency),478923,Truck,2019-06-07 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007286-01 SIFISOR UPP,SIFISOR,+EMERGENCY+,NASHUA UPINGTON,GERALDINE SMITH,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,SIFISOR,0,7286,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Laser,SL,SPARES - LASER,M9060130,PCU:CLICK:3:SERV:EXP(M9060114),L,LASER PARTS (PRINTER),AA,PCU,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,2,2,2,0,2095.56,1414.96,2.0,0,0,0.0,15,4191.12,0.0,0.0,628.67,4819.79,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-21 00:00:00.000,905857,115275,1,1,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,Cash,0,Truck,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,T/A NASHUA UPINGTON,,12,GROOTE SCHUURE AVENUE,UPINGTON,WARRANTY REBATE,NASHUA,,,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,999999,N,999,None,999_None,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,,0,0,36,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Non-Stock Charges,WARRANTY,*,NON-STOCK CHARGES,WARRANTY,Warranty Payouts,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,1180.85,0.0,,0,0,0.0,15,-1180.85,0.0,0.0,-177.13,-1357.98,2019-07-09 05:56:07.560
,,,Non-Core                      ,Annuity                       ,Non-Stock Charge              ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-21 00:00:00.000,905820,115238,1,3,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,T/A NASHUA UPINGTON,,12,GROOTE SCHUURE AVENUE,UPINGTON,TECHNOLOGY BILLING,NASHUA,# NAS0000088,CONT TYPE : TECHNOLOGY,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,N,999,None,999_None,26,BRAAM VENTER,123,TECHNOLOGY,,0,0,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Non-Stock Charges,MY RICOH,*,NON-STOCK CHARGES,MY RICOH,23 May-19 June 2019,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,110.0,0.0,,0,0,0.0,15,110.0,0.0,0.0,16.5,126.5,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Colour,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Colour                        ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-27 00:00:00.000,901648,111433,1,28,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477717,Truck,2019-05-27 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007232-01 ALIDA UPP,ALIDA,,truck to collect,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7232,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONPROC5100M,MAGENTA TONER PROC5100EX,ZCC,Copier chem/cons,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,3021.0,2296.0,1.0,0,0,0.0,15,3021.0,0.0,0.0,453.15,3474.15,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-27 00:00:00.000,901648,111433,1,9,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477717,Truck,2019-05-27 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007232-01 ALIDA UPP,ALIDA,,truck to collect,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7232,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TAF1027,BLK TON AF1022/27/3025/MP3353,ZCC,Copier chem/cons,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,6,6,6,0,448.0,290.0,6.0,0,0,0.0,15,2688.0,0.0,0.0,403.2,3091.2,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-27 00:00:00.000,901648,111433,1,30,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477717,Truck,2019-05-27 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007232-01 ALIDA UPP,ALIDA,,truck to collect,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7232,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,T1270D,1270D BLK TON - MP161/MP201,ZCC,Copier chem/cons,A,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,18,18,18,0,360.0,237.0,18.0,0,0,0.0,15,6480.0,0.0,0.0,972.0,7452.0,2019-07-09 05:56:07.560
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions               ,Hardware                      ,Surveillance                  ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,C90116866,2019-05-27 00:00:00.000,901638,111424,1,7,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-order(HP),0,Truck,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,28 KORT STR,,,,UPINGTON,007230-01 ALIDA UPP,SHIMMYM,ANINE,54,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,413,PINNSEC,413_PINNSEC,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,SHIMMYM,0,129608,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,Y,0.0,,0,,CCTV,Machine,BMND,CCTV MACHINE NASHUA DIGITAL,7608NIK2,HIK 8CH EMBEDDED 4K NVR,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Manual Invoice,1,1,1,0,1459.34,1216.11,1.0,0,0,0.0,15,1459.34,0.0,0.0,218.9,1678.24,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,Mono,Business Infrastructure       ,Annuity                       ,Consumable                    ,Other                         ,Toner                         ,,Mono                          ,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-05-27 00:00:00.000,901648,111433,1,27,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-Order,477717,Truck,2019-05-27 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007232-01 ALIDA UPP,ALIDA,,truck to collect,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,ALIDA,0,7232,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP6054BL,BLACK PRINT CARTRIDGE:MP6054SP,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,3,3,3,0,1591.0,1026.0,3.0,0,0,0.0,15,4773.0,0.0,0.0,715.95,5488.95,2019-07-09 05:56:07.560
,,,Franchise Fees                ,Franchise Fees                ,Franchise Fees                ,,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-21 00:00:00.000,905819,115237,1,1,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,Customer Billing,0,Not Applicable,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,T/A NASHUA UPINGTON,,12,GROOTE SCHUURE AVENUE,UPINGTON,ACTUAL FRANCHISE FEES,NASHUA,# CBC0011784,CONT TYPE : FRANCHISE,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,N,999,None,999_None,12,FRANCHISE ADMIN,113,FRANCHISE DEPT,,0,0,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,FranchiseFee,FRANFEES,*,NON-STOCK CHARGES,FRANFEES,ACTUAL FFEE FOR MAY 2019,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Invoice Only,0,1,1,0,9.71,0.0,,0,0,0.0,15,9.71,0.0,0.0,1.46,11.17,2019-07-09 05:56:07.560
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure       ,Annuity                       ,Consumable                    ,HP                            ,Toner                         ,Laser Cartridge               ,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,,2019-06-10 00:00:00.000,903558,113241,1,2,,820714,820714,SOLUTIONS PRO (PTY)LTD,T/A NASHUA UPINGTON,SOLUTIONS PRO (PTY)LTD,12 GROOTE SCHUURE AVENUE,,KIMBERLEY,8300,e-order(HP),0,Truck,1900-01-01 00:00:00.000,820714,NASHUA UPINGTON,,,12,GROOTE SCHUURE AVENUE,UPINGTON,007262-02 ALIDA UPP,MELANIED,,,,UPP,NASHUA UPINGTON,FRA,Franchise,0,,0,Y,404,TARSUS,404_TARSUS,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,MELANIED,0,129844,0,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTHL,CONSUMABLES HP LASER PRINTERS,CF410XC,HP 410X  Black LJ  Cartridge,HPC,HP Consumables Contractual,,TON,,Y,Sold,Blank,,0.0,CONS,Consumables,Manual Invoice,4,4,4,0,1114.16,1114.16,4.0,0,0,0.0,15,4456.64,0.0,0.0,668.5,5125.14,2019-07-09 05:56:07.560
,,,Business Infrastructure       ,Hardware                      ,MFP                           ,Machine                       ,,,,Purchase - NASHUA (PTY) LTD,UPP,NASHUA UPINGTON,2019,P09-Jun,2019,6,2019-06-01 00:00:00.000,2019-05-25 00:00:00.000,2019-06-21 23:59:59.000,E338MC21051,2019-06-20 00:00:00.000,905286,114735,1,1,,820345,820345,CAROSPAN (PTY) LTD (UPINGTON),T/A NASHUA UPINGTON,CAROSPAN (PTY) LTD (UPINGTON),P O BOX 4441,,BLOEMFONTEIN,9300,Cash,0,Not Applicable,2019-06-20 00:00:00.000,820345,CAROSPAN (PTY) LTD (UPINGTON),T/A NASHUA UPINGTON,,24,LE ROUX STREET,UPINGTON,MPP - EDUVER2.5%,CRAIGB,MPP # 34011 - EDUVER2.5%,KEIMOES(RK) PRIM,Fra UPP - 2019/06/20,UPP,NASHUA UPINGTON,FRA,Franchise,0,,34011,N,999,None,999_None,11,EUGENE ENGELBRECHT,113,FRANCHISE DEPT,CRAIGB,0,0,6,,F03,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Non-Stock Charges,MPP,*,NON-STOCK CHARGES,MPP,MP2501SP 416700,Non,None,,,,Y,Sold,Blank,,0.0,CHRG,Chargables,Credit Note,0,-1,-1,0,15032.12,0.0,,0,0,0.0,15,-15032.12,0.0,0.0,-2254.82,-17286.94,2019-07-09 05:56:07.560
