BudgetLOB,BudgetGroup,BudgetLine,d1,d2,d3,d4,d5,d6,d7,Status,FranchiseNo,FranchiseName,FinancialYear,FinancialMonth,CalendarYear,CalendarMonth,CalendarPeriod,CalendarStartDate,CalendarEndDate,MACH_SERIAL_No,InvoiceDate,InvoiceNo,InvoiceOrderNo,InvoiceVersionNo,InvoiceLineNo,AttachedToSerialNo,CustomerAccount,CustomerBillAccount,CustomerName,BillTitle,BillToCustomer,BillAddress1,BillAddress2,BillAddress3,PostCode,TypeOfSale,PickingNo,DeliveryMode,ShipDate,ShipAccNo,ShipName,ShipTitle,ShipBuilding,ShipStreetNo,ShipStreetName,ShipSuburb,CustomerOrderRef,UserID,Comment1,Comment2,Comment3,ProfitGroup,ProfitGroupDescription,ProfitCentre,ProfitCentreDescription,CustomerCategory,CustomerPurchaseHold,ApplyTo,StockItem,WarehouseCode,WarehouseDescription,Warehouse,SalesmanCode,SalesmanName,DepartmentCode,DepartmentName,ReleasedBy,GRNNo,ManualRefNo,ReasonCode,ReasonCodeDescription,CreditController,CreditControllerName,Branch,UnitOfMeasure,Chargable,Serialized,InsComm,EngineerCode,EngineerNo,EngineerName,Content,ContentSubType,ProductType,ProductTypeDescription,ProductCode,ProductCodeDescription,ProductCategory,ProductCategoryDescription,ProductRank,ProductSubtype,ProductSupplier,NashuaProd,MachineStatus,MachineCondition,TradeInSerialNo,SettlementValue,Segment,SegmentDescription,InvoiceType,StockQuantitiesIssued,QTYOrdered,QTYPicked,QtyBackOrder,UnitPrice,UnitCost,QTY,DiscAccountNo,DiscPcnt,DiscountValue,TaxPercentage,CostPrice,SellingPrice,Margin,TaxValue,LineTotal,Rundate
Content Management,Software,Professional Services,Content Management,Professional Services,Software Other,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/08,955218,161807,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,Cash,0,Not Applicable,2020/06/08,820526,NASHUA TYGERBERG,T/A NASHUA TYGERBERG,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,GO GLOBAL,MELANIED,PROFESSIONAL SERVICES TO BE,BILLED FOR GO GLOBAL,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,N,999,None,999_None,100,LLOYD WALKER,113,FRANCHISE DEPT,ELMARIEV,0,0,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Software,Accessory,WASP,SOFTWARE SERVICES PRODUCTS,PS-SOL-DEPLO,Prof Serv Deployment,Non,None,,SRV,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,6,6,0,1700.0,0.0,0.0,0,0.0,0.0,15,10200.0,0.0,0.0,1530.0,11730.0,16:10.6
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure,Annuity,Consumable,HP,Toner,Ink Cartridge,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/18,956287,162879,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-order(HP),0,Truck,1900/01/01,820526,NASHUA TYGERBERG,55 LONDON CIRCLE,UNIT 2,,BRACKENGATE BUSINESS PARK,BRACKENGATE BRACKENFELL,028004-01 JOYW TYG,NASHUA,JOY,021  937 8146,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,406,DRIVE CONTROL,406_DRIVE CONTROL,100,LLOYD WALKER,113,FRANCHISE DEPT,NASHUA,0,140372,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S20YC,HP BLK PAGEWIDE CARTRIDGE,HPI,HP Inks,,INK,,Y,Sold,Blank,,0.0,CONS,Consumables,Manual Invoice,1,1,1,0,2526.31,2380.64,1.0,0,0.0,0.0,15,2526.31,0.0,0.0,378.95,2905.26,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,5,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC2500C,IM C2500 CYAN,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,2,2,2,0,1655.0,1264.0,2.0,0,0.0,0.0,15,3310.0,0.0,0.0,496.5,3806.5,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/05/28,954106,160647,1,7,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,506278,Truck,2020/05/28,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027891-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27891,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC406CY,PRINT CART CYAN:MPC406,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,1308.0,1097.0,1.0,0,0.0,0.0,15,1308.0,0.0,0.0,196.2,1504.2,16:10.6
ISP Services,ISP Services,Software,ISP Services,Software,PC,Software Management,Collaboration,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,957870,164465,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,Customer Billing,0,Not Applicable,1900/01/01,820526,NASHUA TYGERBERG,T/A NASHUA TYGERBERG,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,134072/26540,NASHUA,# CBC0017660,CONT TYPE : SOFTW,silverline investments (pty),TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,N,999,None,999_None,100,LLOYD WALKER,113,FRANCHISE DEPT,,0,0,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,PC,Other,P*,ISP CHARGEABLE,O365BUSINESM,Monthly Fee: June 2020,OBS,OBSOLETE,,COL,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,3,3,0,121.95,0.0,0.0,0,0.0,0.0,15,365.85,0.0,0.0,54.88,420.73,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,3,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TAF1027,BLK TON AF1022/27/3025/MP3353,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,531.0,344.0,1.0,0,0.0,0.0,15,531.0,0.0,0.0,79.65,610.65,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,Purchase - NASHUA WINELANDS,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/23,242333,349925,1,3,,12537,12537,JUST JASMINE INVESTMENTS 201,(PTY)LTD T/A NASHUA TYGERBERG,JUST JASMINE INVESTMENTS 201,ATT: FRANCHISE ACCOUNTS,P O BOX 6238,TYGERVALLEY,7536,Cash,0,Not Applicable,1900/01/01,12537,NASHUA TYGERBERG 2ND FLOOR,(PTY)LTD T/A NASHUA TYGERBERG,SALES CONTRACTS & FINANCE,08-Jun,HIGH STREET ROSENPARK,TYGERVALLEY,P/O 027981,LEZLE,RELOCATION,RUSTIC LIVING TRADING,W918P801130,TYG,NASHUA TYGERBERG,FRA,FRANCHISE,0,,0,N,999,None,999_None,305,WINELANDS OA SERVICE,300,WINELANDS SERVICE,LEZLE,0,0,0,,FRA,WERNA SENEKAL 021-8517799,1,EA,,N,0.0,,0,,Parts,Copiers,SC,NASHUA SPARES - COPIERS,D1272110,PCDU,Non,None,AA,PRT,,Y,Sold,Blank,,0.0,PART,Parts,Invoice Only,0,1,1,0,1102.44,0.0,0.0,0,0.0,0.0,15,1102.44,0.0,0.0,165.37,1267.81,29:20.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/19,956649,163162,1,7,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507693,Truck,2020/06/19,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,028019-01 GLENDAJA TYG,GLENDAJA,,DELIVER TO NASHUA TYG VIA DSV,- OUR ACC: 27445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,28019,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Laser,SL,SPARES - LASER,M9060136,PCU:CLICK:3:SERV:EXP(M9060130),L,LASER PARTS (PRINTER),AA,PCU,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,5,5,5,0,2482.54,1677.39,5.0,0,0.0,0.0,15,12412.7,0.0,0.0,1861.91,14274.61,16:10.6
,,,Non-Core,Annuity,Non-Stock Charge,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/26,957874,164469,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,Customer Billing,0,Not Applicable,1900/01/01,820526,NASHUA TYGERBERG,T/A NASHUA TYGERBERG,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,TECHNOLOGY BILLING,NASHUA,# NAS0000768,CONT TYPE : TECHNOLOGY,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,N,999,None,999_None,26,TECHNOLOGY,123,TECHNOLOGY,,0,0,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Non-Stock Charges,SERVICE NOW,*,NON-STOCK CHARGES,SERVICE NOW,Monthly Fee: June 2020,Non,None,,,,Y,Sold,Blank,,0.0,,Blank,Invoice Only,0,1,1,0,5175.85,0.0,,0,0.0,0.0,15,5175.85,0.0,0.0,776.38,5952.23,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,Purchase - NASHUA WINELANDS,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/23,242333,349925,1,2,,12537,12537,JUST JASMINE INVESTMENTS 201,(PTY)LTD T/A NASHUA TYGERBERG,JUST JASMINE INVESTMENTS 201,ATT: FRANCHISE ACCOUNTS,P O BOX 6238,TYGERVALLEY,7536,Cash,0,Not Applicable,1900/01/01,12537,NASHUA TYGERBERG 2ND FLOOR,(PTY)LTD T/A NASHUA TYGERBERG,SALES CONTRACTS & FINANCE,08-Jun,HIGH STREET ROSENPARK,TYGERVALLEY,P/O 027981,LEZLE,RELOCATION,RUSTIC LIVING TRADING,W918P801130,TYG,NASHUA TYGERBERG,FRA,FRANCHISE,0,,0,N,999,None,999_None,305,WINELANDS OA SERVICE,300,WINELANDS SERVICE,LEZLE,0,0,0,,FRA,WERNA SENEKAL 021-8517799,1,EA,,N,0.0,,0,,Parts,Copiers,SC,NASHUA SPARES - COPIERS,AE020207,PRESSURE ROLLER,Non,None,AE,PRR,,Y,Sold,Blank,,0.0,PART,Parts,Invoice Only,0,1,1,0,122.99,0.0,0.0,0,0.0,0.0,15,122.99,0.0,0.0,18.45,141.44,29:20.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,4,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC2500B,IM C2500 BLACK,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,5,5,5,0,935.0,739.0,5.0,0,0.0,0.0,15,4675.0,0.0,0.0,701.25,5376.25,16:10.6
Business Infrastructure,Parts,Parts,Business Infrastructure,Annuity,Part,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/08,955143,161688,1,3,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,506849,Truck,2020/06/08,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027947-01 GLENDAJA TYG,GLENDAJA,,DELIVER TO NASHUA TYG - VIA DS,V - OUR ACC: 27445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,101,DSV-PARTS W/H,101_DSV-PARTS W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,ELMARIEV,0,27947,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Parts,Copiers,SC,SPARES - COPIERS,B0393060,DEV. ROLLER GEAR AF1018,C,COPIER PARTS,BZ,,,Y,Sold,Blank,,0.0,PART,Parts,Ship & Invoice,1,1,1,0,60.22,38.85,1.0,0,0.0,0.0,15,60.22,0.0,0.0,9.03,69.25,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,13,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMPC2503M,MAGENTA PRINT CART:MPC2503,ZCC,Copier chem/cons,,TCM,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,4,4,4,0,1655.0,1323.0,4.0,0,0.0,0.0,15,6620.0,0.0,0.0,993.0,7613.0,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/22,956878,163249,1,17,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507791,Truck,2020/06/22,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,028022-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,28022,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONPRO8200B,PRO 8200S BLACK TONER,ZCC,Copier chem/cons,,TON,,Y,Sold,Blank,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,1618.0,1068.0,1.0,0,0.0,0.0,15,1618.0,0.0,0.0,242.7,1860.7,16:10.6
Smart Solutions,Smart Solutions,Surveilance,Smart Solutions,Hardware,Surveillance,,,,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,E33931686,2020/06/08,955177,161763,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-order(HP),0,Delivery Quote,1900/01/01,820526,NASHUA TYGERBERG,55 LONDON CIRCLE,UNIT 2,,BRACKENGATE BUSINESS PARK,BRACKENGATE BRACKENFELL,027911-01 JOYW TYG,RYANM,JOY,021  937 8146,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,419,REGAL,419_REGAL,100,LLOYD WALKER,113,FRANCHISE DEPT,RYANM,0,139926,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,Y,0.0,,0,,CCTV,Accessory,BAND,CCTV ACCESSORY NASHUA DIGITAL,DS-2TP31B,HANDHELD THERMAL TEMP SC,CTV,CCTV ACCESSORY,,OCT,,Y,Sold,Blank,,0.0,,Blank,Manual Invoice,1,1,1,0,11176.82,10644.59,1.0,0,0.0,0.0,15,11176.82,0.0,0.0,1676.52,12853.34,16:10.6
Business Infrastructure,Consumables,HP Contractual,Business Infrastructure,Annuity,Consumable,HP,Toner,Ink Cartridge,,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/17,956092,162667,1,1,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-order(HP),0,Truck,1900/01/01,820526,NASHUA TYGERBERG,55 LONDON CIRCLE,UNIT 2,,BRACKENGATE BUSINESS PARK,BRACKENGATE BRACKENFELL,027817-01 JOYW TYG,MELANIED,JOY,021  937 8146,,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,406,DRIVE CONTROL,406_DRIVE CONTROL,100,LLOYD WALKER,113,FRANCHISE DEPT,MELANIED,0,139457,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTHI,CONSUMABLES HP INKJET PRINTER,L0S07AE,973X BLK PAGEWIDE CARTRIDGE,HPC,HP Consumables Contractual,,INK,,Y,Sold,Blank,,0.0,CONHPBT,Cons.HP Black Toner,Manual Invoice,2,2,2,0,1503.49,1416.8,2.0,0,0.0,0.0,15,3006.98,0.0,0.0,451.05,3458.03,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/05/28,954106,160647,1,2,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,506278,Truck,2020/05/28,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027891-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27891,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC6000C,IM C6000 CYAN,ZCC,Copier chem/cons,,TCC,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,1,1,1,0,3088.0,2208.0,1.0,0,0.0,0.0,15,3088.0,0.0,0.0,463.2,3551.2,16:10.6
Business Infrastructure,Consumables,Mono,Business Infrastructure,Annuity,Consumable,Other,Toner,,Mono,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955451,162020,1,4,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507032,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027960-01 JOYW TYG,JOYW,,PLS DELIVER TO NASHUA PORT ELI,ZABETH VIA DSV - ACC NO 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27960,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONMP3554BL,BLACK PRINT CARTRIDGE:MP3554SP,ZCC,Copier chem/cons,,TON,,Y,Sold,Required,,0.0,BCON,B&W Consumables,Ship & Invoice,1,1,1,0,1444.0,931.0,1.0,0,0.0,0.0,15,1444.0,0.0,0.0,216.6,1660.6,16:10.6
Business Infrastructure,Consumables,Colour,Business Infrastructure,Annuity,Consumable,Other,Toner,,Colour,Purchase - NASHUA (PTY) LTD,TYG,NASHUA TYGERBERG,2020,P09-Jun,2020,6,Jun-20,00:00.0,59:59.0,,2020/06/10,955569,162114,1,7,,820526,820526,JUST JASMINE INVESTMNT(PTY)LTD,T/A NASHUA TYGERBERG,JUST JASMINE INVESTMNT(PTY)LTD,P O BOX 6238,,TYGERVALLEY,7536,e-Order,507090,Truck,2020/06/10,820526,NASHUA TYGERBERG,,2ND FLOOR,08-Jun,HIGH STREET ROSENPARK,PLATTEKLOOF,027968-01 JOYW TYG,JOYW,,PLEASE DELIVER TO NASHUA TYGER,BERG VIA DSV - ACC NO. 027445,TYG,NASHUA TYGERBERG,FRA,Franchise,0,,0,Y,100,DSV-MAIN W/H,100_DSV-MAIN W/H,100,LLOYD WALKER,113,FRANCHISE DEPT,CRAIGB,0,27968,0,,F01,ELMARIE PRETORIUS 011 232 8066,100,EA,,N,0.0,,0,,Consumables,Toner,ZTNM,CONSUMABLE TONER NASHUA MFP,TONIMC2500Y,IM C2500 YELLOW,ZCC,Copier chem/cons,,TCY,,Y,Sold,Blank,,0.0,CCON,Colour Consumables,Ship & Invoice,2,2,2,0,1655.0,1264.0,2.0,0,0.0,0.0,15,3310.0,0.0,0.0,496.5,3806.5,16:10.6
